ts,station_id,event_type,details
55992,7,quality_fail,{'severity': 0.07950349707297161}
56008,12,quality_fail,{'severity': 0.2481992429181956}
56014,0,quality_fail,{'severity': 0.09144754251236976}
56014,47,breakdown,{'downtime': 364}
56017,8,quality_fail,{'severity': 0.07209294465751713}
56018,35,breakdown,{'downtime': 58}
56022,6,quality_fail,{'severity': 0.045497986127005036}
56023,4,quality_fail,{'severity': 0.042423151126281276}
56035,6,quality_fail,{'severity': 0.16132085239689867}
56039,3,quality_fail,{'severity': 0.015176732678501352}
56041,11,quality_fail,{'severity': 0.334562508125868}
56042,8,quality_fail,{'severity': 0.2518928496471141}
56045,6,quality_fail,{'severity': 0.13689188423502766}
56049,9,quality_fail,{'severity': 0.1810003247624357}
56052,9,quality_fail,{'severity': 0.244968228814481}
56062,1,quality_fail,{'severity': 0.11809750504627144}
56062,11,quality_fail,{'severity': 0.15639889610598237}
56065,0,quality_fail,{'severity': 0.02025150778169317}
56065,7,quality_fail,{'severity': 0.047970290492628534}
56072,3,quality_fail,{'severity': 0.15957921891896643}
56079,49,breakdown,{'downtime': 165}
56082,1,breakdown,{'downtime': 73}
56087,7,quality_fail,{'severity': 0.24188821789631113}
56088,7,quality_fail,{'severity': 0.08777198262803534}
56088,11,quality_fail,{'severity': 0.17085348023018027}
56092,2,quality_fail,{'severity': 0.24816773976718645}
56095,5,quality_fail,{'severity': 0.10629988480129367}
56101,7,quality_fail,{'severity': 0.23714424369987422}
56103,6,quality_fail,{'severity': 0.04774924587893}
56103,8,quality_fail,{'severity': 0.08682263164809326}
56114,3,quality_fail,{'severity': 0.2120661492411578}
56114,6,quality_fail,{'severity': 0.2709952250793268}
56119,8,quality_fail,{'severity': 0.08895647861126606}
56126,7,quality_fail,{'severity': 0.18106623206590036}
56129,0,quality_fail,{'severity': 0.12810027883088632}
56149,5,quality_fail,{'severity': 0.2921687252400088}
56154,3,quality_fail,{'severity': 0.18373999689923406}
56157,10,quality_fail,{'severity': 0.09102003966636703}
56159,12,quality_fail,{'severity': 0.2945303494690405}
56170,4,quality_fail,{'severity': 0.04494658945524249}
56174,6,quality_fail,{'severity': 0.06662207095064031}
56177,9,quality_fail,{'severity': 0.09959380699934502}
56192,9,quality_fail,{'severity': 0.4011085603534647}
56228,0,quality_fail,{'severity': 0.10428631652340647}
56232,10,quality_fail,{'severity': 0.07327640380274222}
56234,0,quality_fail,{'severity': 0.2361889738551609}
56253,22,breakdown,{'downtime': 63}
56258,10,quality_fail,{'severity': 0.24728952073722507}
56265,11,quality_fail,{'severity': 0.1188298062110949}
56274,6,quality_fail,{'severity': 0.06437343259563466}
56278,6,quality_fail,{'severity': 0.1965131071888566}
56294,3,quality_fail,{'severity': 0.12753261361077117}
56298,0,quality_fail,{'severity': 0.10709409808407455}
56307,3,quality_fail,{'severity': 0.1572810985171098}
56312,1,quality_fail,{'severity': 0.26847132804051477}
56317,11,quality_fail,{'severity': 0.1571155040276282}
56319,0,quality_fail,{'severity': 0.037482803134438324}
56319,6,quality_fail,{'severity': 0.10369505916046995}
56321,7,quality_fail,{'severity': 0.11441030306975974}
56323,10,quality_fail,{'severity': 0.1416134905668842}
56323,11,quality_fail,{'severity': 0.08928204153314599}
56324,5,quality_fail,{'severity': 0.05581275530465459}
56331,11,quality_fail,{'severity': 0.22389771888058152}
56332,2,quality_fail,{'severity': 0.0733801580247668}
56334,12,quality_fail,{'severity': 0.21818381217024632}
56341,9,quality_fail,{'severity': 0.3423628972618476}
56342,0,quality_fail,{'severity': 0.026322255725131947}
56353,12,quality_fail,{'severity': 0.0639869800164273}
56373,7,quality_fail,{'severity': 0.13264728429810674}
56381,7,quality_fail,{'severity': 0.09722901874720126}
56390,12,quality_fail,{'severity': 0.2793957595885794}
56401,0,quality_fail,{'severity': 0.10330454632129545}
56407,10,quality_fail,{'severity': 0.12859433459491995}
56410,6,quality_fail,{'severity': 0.23572375098116377}
56424,0,quality_fail,{'severity': 0.23972554227039072}
56425,1,quality_fail,{'severity': 0.1043112710818083}
56429,4,quality_fail,{'severity': 0.17030098828132267}
56433,11,quality_fail,{'severity': 0.13201716333117214}
56437,5,quality_fail,{'severity': 0.41177112933499294}
56442,11,quality_fail,{'severity': 0.18012565308627176}
56460,5,quality_fail,{'severity': 0.26340644601732743}
56471,5,quality_fail,{'severity': 0.12664078764997683}
56471,9,quality_fail,{'severity': 0.17246791127883018}
56477,5,quality_fail,{'severity': 0.12330036534761185}
56478,34,breakdown,{'downtime': 288}
56482,9,quality_fail,{'severity': 0.0623746141526942}
56489,0,breakdown,{'downtime': 50}
56490,11,quality_fail,{'severity': 0.25841408703103425}
56493,23,breakdown,{'downtime': 477}
56504,2,quality_fail,{'severity': 0.1511579187129743}
56511,12,quality_fail,{'severity': 0.1638915919921281}
56514,9,quality_fail,{'severity': 0.06534583769819792}
56515,2,quality_fail,{'severity': 0.1385222516706857}
56519,3,quality_fail,{'severity': 0.27972228004885435}
56525,2,quality_fail,{'severity': 0.0969089337368264}
56525,11,quality_fail,{'severity': 0.33099816226436996}
56536,7,quality_fail,{'severity': 0.1897943124984684}
56538,4,quality_fail,{'severity': 0.06158915129590022}
56540,28,breakdown,{'downtime': 115}
56546,5,quality_fail,{'severity': 0.1538415202454894}
56551,11,quality_fail,{'severity': 0.03595375965341828}
56564,4,quality_fail,{'severity': 0.2607677622204924}
56565,0,quality_fail,{'severity': 0.010132419680274306}
56578,7,quality_fail,{'severity': 0.11454027956238946}
56584,12,quality_fail,{'severity': 0.3538875712253832}
56586,2,quality_fail,{'severity': 0.17316080635722453}
56591,7,quality_fail,{'severity': 0.02763278961585073}
56600,9,quality_fail,{'severity': 0.13499770082213933}
56601,1,quality_fail,{'severity': 0.12862599010063508}
56605,11,quality_fail,{'severity': 0.18864606513065227}
56606,0,quality_fail,{'severity': 0.0833620966354112}
56620,0,quality_fail,{'severity': 0.20957392361179808}
56622,8,quality_fail,{'severity': 0.149589917469257}
56632,6,quality_fail,{'severity': 0.2915371559871606}
56634,4,quality_fail,{'severity': 0.18636005737283592}
56640,5,quality_fail,{'severity': 0.033484951796606245}
56644,4,quality_fail,{'severity': 0.019065669751453965}
56649,5,quality_fail,{'severity': 0.24762442381661223}
56665,8,quality_fail,{'severity': 0.03845319506499507}
56666,10,quality_fail,{'severity': 0.10555808375761398}
56667,11,quality_fail,{'severity': 0.12453444272894498}
56678,11,quality_fail,{'severity': 0.12895218142094678}
56686,9,quality_fail,{'severity': 0.2733708544775434}
56689,1,quality_fail,{'severity': 0.1142938176780687}
56690,9,quality_fail,{'severity': 0.07960485121775776}
56692,10,quality_fail,{'severity': 0.1667105115136538}
56705,9,breakdown,{'downtime': 344}
56715,7,quality_fail,{'severity': 0.14567429176486876}
56719,0,quality_fail,{'severity': 0.1375999102043927}
56738,2,quality_fail,{'severity': 0.12596835212222685}
56749,30,breakdown,{'downtime': 312}
56755,11,quality_fail,{'severity': 0.21922447360418304}
56763,8,quality_fail,{'severity': 0.15167605583636637}
56765,8,quality_fail,{'severity': 0.026655407625603707}
56780,2,quality_fail,{'severity': 0.08240017463539133}
56783,10,quality_fail,{'severity': 0.02843496168047117}
56792,6,quality_fail,{'severity': 0.16324052790230695}
56793,7,quality_fail,{'severity': 0.11478490424429495}
56796,10,quality_fail,{'severity': 0.022913061622636892}
56807,11,quality_fail,{'severity': 0.03800064760469007}
56813,11,quality_fail,{'severity': 0.0913320695865064}
56818,8,quality_fail,{'severity': 0.015359166434880844}
56820,12,quality_fail,{'severity': 0.23668832991063957}
56843,10,quality_fail,{'severity': 0.19689068607014518}
56848,4,quality_fail,{'severity': 0.13139521507465646}
56852,2,quality_fail,{'severity': 0.03780459806923097}
56857,8,quality_fail,{'severity': 0.20623703572443708}
56859,10,quality_fail,{'severity': 0.07028853742214516}
56859,11,quality_fail,{'severity': 0.11549811876271054}
56861,2,quality_fail,{'severity': 0.16407698280594432}
56868,2,quality_fail,{'severity': 0.06901348448931749}
56869,1,quality_fail,{'severity': 0.1535350553286387}
56869,10,quality_fail,{'severity': 0.11441333858165927}
56870,12,quality_fail,{'severity': 0.08363026260873405}
56878,3,quality_fail,{'severity': 0.04988371417860606}
56879,10,quality_fail,{'severity': 0.09402914947761983}
56892,4,quality_fail,{'severity': 0.05179099097350238}
56909,11,quality_fail,{'severity': 0.09783936731582514}
56927,8,quality_fail,{'severity': 0.45639679287342105}
56932,10,quality_fail,{'severity': 0.1447146737274939}
56945,4,quality_fail,{'severity': 0.03518568280747696}
56951,0,quality_fail,{'severity': 0.0366364060216783}
56953,11,quality_fail,{'severity': 0.01188757328695366}
56955,1,quality_fail,{'severity': 0.08547433232445444}
56955,10,quality_fail,{'severity': 0.41427664352320803}
56957,1,quality_fail,{'severity': 0.24252778164150743}
56963,5,quality_fail,{'severity': 0.09980831717629716}
56968,5,quality_fail,{'severity': 0.30396877114658705}
56971,7,quality_fail,{'severity': 0.2500356242187229}
56972,12,quality_fail,{'severity': 0.12222636447317367}
56972,48,breakdown,{'downtime': 653}
56979,4,quality_fail,{'severity': 0.03986287791928678}
56985,4,quality_fail,{'severity': 0.24817809229855817}
56985,12,quality_fail,{'severity': 0.3204089905427734}
56988,5,quality_fail,{'severity': 0.1928186981609948}
56992,0,quality_fail,{'severity': 0.24423016118266078}
56993,7,quality_fail,{'severity': 0.1105698594251208}
57003,0,quality_fail,{'severity': 0.22890395428362836}
57014,4,breakdown,{'downtime': 296}
57014,14,breakdown,{'downtime': 47}
57016,7,quality_fail,{'severity': 0.09123216545626292}
57039,12,quality_fail,{'severity': 0.341939307377605}
57045,5,quality_fail,{'severity': 0.2207037562620645}
57057,1,quality_fail,{'severity': 0.143608174332953}
57064,8,quality_fail,{'severity': 0.3052904005269125}
57069,3,quality_fail,{'severity': 0.11920915832547026}
57078,23,breakdown,{'downtime': 11}
57079,2,quality_fail,{'severity': 0.157286799388901}
57080,8,quality_fail,{'severity': 0.15386951450663533}
57083,9,quality_fail,{'severity': 0.09251695090356009}
57086,3,quality_fail,{'severity': 0.019974810001428395}
57093,2,quality_fail,{'severity': 0.16262806743121563}
57106,1,quality_fail,{'severity': 0.1750423960956013}
57116,9,quality_fail,{'severity': 0.1594089709633529}
57124,2,quality_fail,{'severity': 0.11303895032032737}
57127,7,quality_fail,{'severity': 0.2725211841047083}
57138,5,quality_fail,{'severity': 0.007471749450736838}
57141,5,quality_fail,{'severity': 0.2675808787823403}
57148,5,quality_fail,{'severity': 0.13273533206652152}
57149,0,quality_fail,{'severity': 0.06263702996585015}
57155,7,quality_fail,{'severity': 0.12489326473293794}
57162,5,quality_fail,{'severity': 0.12221078705394063}
57172,12,quality_fail,{'severity': 0.2829442599248576}
57177,10,quality_fail,{'severity': 0.06398244135210962}
57182,0,quality_fail,{'severity': 0.17103125940959665}
57193,8,quality_fail,{'severity': 0.035261551056868366}
57207,8,quality_fail,{'severity': 0.1990868897203284}
57221,11,quality_fail,{'severity': 0.0866017519365957}
57240,6,quality_fail,{'severity': 0.12775157400685783}
57244,9,quality_fail,{'severity': 0.14591917995656692}
57245,5,quality_fail,{'severity': 0.39985508552495996}
57246,9,quality_fail,{'severity': 0.03820002353509038}
57247,10,quality_fail,{'severity': 0.08637550404765956}
57254,5,quality_fail,{'severity': 0.3698285812946755}
57254,9,quality_fail,{'severity': 0.12834501375516116}
57258,6,quality_fail,{'severity': 0.10571337630668198}
57264,1,quality_fail,{'severity': 0.09805225511907474}
57265,10,quality_fail,{'severity': 0.08016018272760318}
57270,1,quality_fail,{'severity': 0.34383335514512486}
57279,3,quality_fail,{'severity': 0.077525296643889}
57281,9,quality_fail,{'severity': 0.1061348929056373}
57281,10,quality_fail,{'severity': 0.2730057984673803}
57283,0,quality_fail,{'severity': 0.2791304821410168}
57289,8,quality_fail,{'severity': 0.09966723841588937}
57295,9,quality_fail,{'severity': 0.030951390111530617}
57297,11,quality_fail,{'severity': 0.1459545866779573}
57298,28,breakdown,{'downtime': 139}
57309,3,quality_fail,{'severity': 0.25285219903842426}
57321,7,quality_fail,{'severity': 0.04906538375255601}
57322,7,quality_fail,{'severity': 0.13846144595853593}
57325,3,quality_fail,{'severity': 0.09507970573199835}
57326,6,quality_fail,{'severity': 0.2131437745449194}
57327,10,quality_fail,{'severity': 0.10482780123068179}
57330,3,quality_fail,{'severity': 0.06667849315169166}
57336,3,quality_fail,{'severity': 0.2665093803644784}
57337,23,breakdown,{'downtime': 189}
57339,33,breakdown,{'downtime': 275}
57346,0,quality_fail,{'severity': 0.524322150578199}
57353,2,quality_fail,{'severity': 0.07279316086763174}
57354,5,quality_fail,{'severity': 0.07196439361258858}
57356,5,quality_fail,{'severity': 0.2927816277744254}
57364,0,quality_fail,{'severity': 0.2570169784254537}
57366,7,quality_fail,{'severity': 0.14276707349356746}
57367,10,quality_fail,{'severity': 0.26499549449870463}
57372,6,quality_fail,{'severity': 0.04461514280220307}
57380,12,quality_fail,{'severity': 0.10256826032534862}
57382,10,quality_fail,{'severity': 0.15684959280505645}
57391,8,quality_fail,{'severity': 0.5087856291471845}
57394,2,quality_fail,{'severity': 0.15280098841425035}
57398,12,quality_fail,{'severity': 0.04712299131148868}
57401,12,quality_fail,{'severity': 0.34099543810807553}
57403,9,quality_fail,{'severity': 0.1597708508822336}
57404,41,breakdown,{'downtime': 14}
57411,6,quality_fail,{'severity': 0.08096936825260644}
57416,11,quality_fail,{'severity': 0.10235859895760326}
57423,0,quality_fail,{'severity': 0.12871289820952972}
57429,3,quality_fail,{'severity': 0.19896348939704825}
57429,10,quality_fail,{'severity': 0.17334636849526894}
57431,10,quality_fail,{'severity': 0.03709497001234411}
57447,0,quality_fail,{'severity': 0.2912152733285377}
57465,11,quality_fail,{'severity': 0.16650185344562884}
57466,2,quality_fail,{'severity': 0.535591915026177}
57466,27,breakdown,{'downtime': 229}
57470,5,quality_fail,{'severity': 0.041613537522054864}
57471,0,quality_fail,{'severity': 0.2677605706328894}
57478,8,quality_fail,{'severity': 0.1445897509855933}
57482,11,quality_fail,{'severity': 0.05655393504031305}
57484,0,quality_fail,{'severity': 0.20852895773543473}
57485,3,quality_fail,{'severity': 0.15616296020049303}
57496,2,quality_fail,{'severity': 0.3844724181235883}
57497,10,quality_fail,{'severity': 0.2562134061444918}
57508,49,breakdown,{'downtime': 530}
57509,10,quality_fail,{'severity': 0.10198675788630092}
57510,11,quality_fail,{'severity': 0.19296121007912911}
57512,10,quality_fail,{'severity': 0.3224070036251007}
57512,12,quality_fail,{'severity': 0.3132257037529855}
57516,7,quality_fail,{'severity': 0.3246011873518369}
57517,5,quality_fail,{'severity': 0.28629753973182104}
57518,11,quality_fail,{'severity': 0.25804521307656175}
57538,2,quality_fail,{'severity': 0.1810905804033505}
57538,3,quality_fail,{'severity': 0.13918247720842414}
57543,7,quality_fail,{'severity': 0.1406518066015323}
57552,11,quality_fail,{'severity': 0.2676598275260674}
57556,5,quality_fail,{'severity': 0.07979860823475989}
57560,2,quality_fail,{'severity': 0.2960554432090548}
57568,6,quality_fail,{'severity': 0.40453648282356724}
57569,4,quality_fail,{'severity': 0.31792312404766804}
57571,9,quality_fail,{'severity': 0.043197934186080186}
57574,9,quality_fail,{'severity': 0.2594430310135158}
57592,4,quality_fail,{'severity': 0.022839415429244076}
57598,4,quality_fail,{'severity': 0.04764393359160415}
57626,11,quality_fail,{'severity': 0.18305817456413834}
57637,5,quality_fail,{'severity': 0.2893188640731968}
57638,10,quality_fail,{'severity': 0.21329789177241665}
57658,5,quality_fail,{'severity': 0.28024885582590126}
